id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
608,0.984635939,1,0.4,0,0.315789474,1,0.225806452,0.888888889,0.4,1,0.55,0.040816327,0.103471295,0.805734037,0,0.222222222,0.611111111,1,1,0,2
609,0.4749499,0,0.84,0,0.052631579,1,0.709677419,0.222222222,0.183333333,0.428571429,0.4,0.311734694,0.811081442,0.115068241,0.642857143,0.166666667,0.111111111,1,1,1,2
610,0.620574482,1,0.16,0,0.157894737,0,0.870967742,0,0.825,0.285714286,0.25,0.290306122,0.271028037,-1.265341233,0.857142857,0.444444444,0.833333333,0,0,1,0
611,0.973279893,1,0.56,1,0,0,0.032258065,0.111111111,0.916666667,0.142857143,0.15,0.155102041,0.091455274,-0.659510221,0.785714286,0.277777778,0.055555556,0,0,0,1
612,0.891783567,1,0.64,1,0,1,0.451612903,0.111111111,0.866666667,0.857142857,0.75,0.140816327,0.487316422,0.873970711,0.142857143,0.166666667,0.166666667,1,1,0,3
613,0.03740815,1,0.44,0,0,0,0.35483871,0.444444444,0.375,0.285714286,0,0.577040816,0.544058745,-0.755410412,0.5,0.444444444,0.055555556,1,0,1,0
614,0.025384102,1,0.04,1,0.473684211,0,0.306451613,0,0.541666667,0.857142857,0.7,0.281122449,0.066088117,1.35808225,0.642857143,0.277777778,0.388888889,0,0,0,2
615,0.253173013,0,0,1,0.052631579,0,0.677419355,0.444444444,0.766666667,1,0.75,0.22244898,0.535380507,0.929297744,0.214285714,0.388888889,0.222222222,0,1,1,2
616,0.579826319,1,0.52,1,0.315789474,0,0.516129032,0.444444444,0.683333333,0,0.35,0.282142857,0.151535381,1.59691061,0.928571429,0.222222222,0.888888889,0,1,1,3
617,0.406145625,1,0.88,1,0.052631579,0,0.596774194,0.333333333,0.15,0,0.45,0.709693878,0.859145527,-0.553466741,0.714285714,0.555555556,0.277777778,1,1,1,1
618,0.228456914,0,0.52,1,0,0,0.225806452,0,0.716666667,0.571428571,0.3,0.500510204,0.397863818,1.428163159,0.5,0.055555556,1,1,0,1,3
619,0.064796259,0,0.72,1,0.368421053,0,0.306451613,0.666666667,0.966666667,0.142857143,0.5,0.346938776,0.449265688,1.077758616,0.214285714,0.222222222,0.277777778,1,0,1,2
620,0.314629259,1,0.88,1,0.052631579,0,0.048387097,1,0.383333333,0.428571429,0.1,0.350510204,0.210947931,0.839852374,0.5,0.388888889,0.944444444,1,0,1,2
621,0.963927856,1,0,0,0.263157895,1,0.548387097,0,0.975,0.714285714,0.9,0.540816327,0.981308411,-1.420256926,0.857142857,0.777777778,0.611111111,1,1,0,1
622,0.483633935,0,0.08,1,0,1,0,0.555555556,0.483333333,0.857142857,0.05,0.110714286,0.401201602,0.507890176,0.5,0.611111111,0.722222222,1,1,0,2
623,0.095524382,1,0.32,1,0.368421053,1,0.451612903,0.444444444,0.283333333,0,0.8,0.581632653,0.770360481,0.237709831,0.285714286,0,0.944444444,1,0,1,2
624,0.947227789,0,0.4,0,0.263157895,1,0.741935484,0.777777778,0.583333333,0.428571429,0.3,0.155102041,0.461281709,-0.676108331,1,0.722222222,0.555555556,1,0,1,1
625,0,0,0.72,0,0.631578947,1,0.838709677,0.222222222,0.425,0.428571429,0.95,0.257142857,0.393190921,0.204513611,0.571428571,0.666666667,0,1,0,1,1
626,0.74749499,1,0.68,1,0,1,0.451612903,0.111111111,0.875,0.285714286,0.15,0.424489796,0.355807744,-1.399970347,0.071428571,0,0.888888889,1,0,0,0
627,0.48496994,1,0.24,1,0,0,0.516129032,0.111111111,0.416666667,0.285714286,0.15,0.477040816,0.855140187,-0.737890185,0.142857143,0.166666667,0.555555556,0,1,1,1
628,0.573146293,1,0,1,0.052631579,1,0.903225806,0.444444444,0.225,0.714285714,0.15,0.22755102,0.267690254,-0.966575255,0.785714286,0.444444444,0.111111111,1,1,1,0
629,0.943887776,0,0.08,0,0.052631579,0,0.532258065,0.555555556,0.316666667,1,0.1,0.480612245,0.801735648,-1.36585201,0.857142857,0.055555556,0.333333333,1,0,1,1
630,0.764195057,1,0.52,0,0.052631579,0,0.306451613,0.666666667,0.358333333,0.857142857,0.1,0.457653061,0.539385848,-1.2367556,0.357142857,0.444444444,1,1,0,0,0
631,0.375417502,1,0.24,0,0,1,0.387096774,0.777777778,0.175,0.571428571,0.1,0.616326531,0.488651535,1.553571101,0.857142857,0.888888889,0.166666667,1,0,1,3
632,0.297261189,0,0.64,0,0,1,0.274193548,0.111111111,0.616666667,1,0,0.081122449,0.086782377,-0.018638755,0.142857143,0.222222222,0.777777778,1,1,0,1
633,0.487641951,0,0.28,1,0.263157895,0,0.838709677,0.777777778,0.875,0.285714286,0.5,0.32244898,0.456608812,-0.334002844,0,0.166666667,0.222222222,1,1,0,1
634,0.598530394,0,0.96,1,0.684210526,0,0.112903226,0.444444444,0.058333333,0.714285714,0.9,0.667346939,0.995327103,0.93390833,0.5,0.055555556,0.5,1,1,1,3
635,0.133600534,1,0.08,0,0.368421053,0,0.209677419,0.444444444,0.666666667,0.285714286,0.55,0.51122449,0.504672897,-0.339535547,0.071428571,0.166666667,0.833333333,1,1,1,1
636,0.046092184,1,0,1,0.105263158,0,0.112903226,0.222222222,0.258333333,0.857142857,0.25,0.679081633,0.945927904,1.418941987,0.642857143,0.555555556,0.666666667,0,0,0,3
637,0.996659987,1,0,0,0.526315789,1,0.403225806,0.222222222,0.558333333,1,0.55,0.076530612,0.006675567,0.288426278,0.642857143,0,0.388888889,1,0,0,2
638,0.303273213,0,0,1,0.210526316,0,0.661290323,0.888888889,0.525,0.571428571,0.4,0.636734694,0.674899866,-0.638301525,0.5,0.5,0.388888889,1,1,1,1
639,0.28256513,0,0,1,0,1,0.725806452,0.222222222,0.725,1,0.3,0.055102041,0.876502003,-0.464943489,0.857142857,0.833333333,0.555555556,1,0,0,1
640,0.066132265,0,0,0,0,0,0.193548387,0.777777778,0.266666667,0.571428571,0.1,0.163265306,0.164886515,-0.432669386,0.928571429,0,0.388888889,0,0,0,0
641,0.011356045,0,0.12,1,0,0,0.016129032,0,0.816666667,0.857142857,0.05,0.222959184,0.965954606,0.652662579,0,0,0.333333333,1,0,1,2
642,0.375417502,1,0.8,0,0,1,0.467741935,0.888888889,0.125,0.714285714,0.5,0.150510204,0.290387183,-1.072618735,0.785714286,0.333333333,0.166666667,1,1,0,0
643,0.27989312,1,0,0,0.105263158,0,0.709677419,0.777777778,0.575,0.285714286,0.15,0.539795918,0.61481976,0.446108322,0.071428571,0,0,0,0,1,2
644,0.810955244,0,0.56,0,0.210526316,1,0.016129032,0,0.758333333,0.571428571,0.3,0.040306122,0.769025367,-1.484805131,0.142857143,0.222222222,0.611111111,1,0,0,0
645,0.89512358,1,0.32,1,0.315789474,0,0.193548387,0.555555556,0.725,1,0.4,0.30255102,0.11481976,0.165784688,0.142857143,0.055555556,0.888888889,0,0,1,2
646,0.028056112,1,0,1,0.210526316,1,0.935483871,0.666666667,0.433333333,0.571428571,0.35,0.353571429,0.35447263,-1.098438017,0.642857143,0,0.166666667,1,1,0,0
647,0.842351369,1,0.88,1,0.684210526,1,0.370967742,0.888888889,0.908333333,0,0.7,0.153061224,0.018024032,-0.210439137,0.642857143,0.555555556,1,1,1,1,1
648,0.408149633,1,0,1,0.052631579,0,0.822580645,0.555555556,0.341666667,0.428571429,0.8,0.119387755,0.159546061,1.411565049,0.142857143,0.166666667,1,1,1,0,3
649,0.138944556,1,0.6,1,0,0,0.532258065,0,0.466666667,0,0,0.788265306,0.73164219,-0.139436111,0.5,0.5,0.777777778,0,1,1,1
650,0.543754175,1,0.84,0,0.368421053,0,1,0.777777778,0.4,0.857142857,0.8,0.030102041,0.050066756,1.063926858,0.071428571,0.166666667,0.611111111,0,0,0,2
651,0.842351369,1,0.8,0,0.526315789,1,0.209677419,0.222222222,0.225,1,0.55,0.562755102,0.576769025,0.054208505,0.214285714,0.166666667,0.5,1,1,0,2
652,0.641950568,1,0.48,1,0.052631579,0,0.370967742,0.111111111,0.85,0.857142857,0.9,0.046428571,0.652870494,-1.198948794,0.714285714,0.277777778,0.611111111,1,0,1,0
653,0.046760187,0,0.44,1,0.421052632,0,0.532258065,0.111111111,0.883333333,0.857142857,1,0.090306122,0.522029372,0.43688715,0.571428571,0.277777778,0.333333333,1,1,0,1
654,0.110220441,1,0,1,0.368421053,1,0.838709677,0.333333333,0.008333333,0.285714286,0.65,0.029591837,0.569425901,-0.80243839,0.714285714,0.5,0.388888889,1,1,1,0
655,0.997327989,0,0.4,1,0.105263158,1,0.080645161,0.444444444,0.55,1,0.35,0.228061224,0.624165554,1.381135181,0.142857143,0,1,1,0,1,3
656,0.722778891,1,0.64,1,0.578947368,0,0.193548387,0.666666667,0.566666667,0.857142857,0.8,0.480612245,0.76835781,-0.387485642,0.857142857,0.722222222,0,1,0,1,2
657,0.853039412,0,0.36,1,0.157894737,1,0.693548387,1,0.433333333,0.428571429,0.85,0.044897959,0.010680908,-0.46125502,0.714285714,0.722222222,0.388888889,1,1,0,1
658,0.951903808,1,0.24,0,0.684210526,1,0.774193548,0.111111111,0.825,0.714285714,0.85,0.189285714,0.333778371,1.553571101,0.857142857,0.666666667,0.833333333,1,1,0,3
659,0.310621242,1,0.04,0,0.473684211,1,0.774193548,0.111111111,0.308333333,0.428571429,0.5,0.737755102,0.837116155,0.414756337,0.357142857,0.055555556,0.166666667,1,0,1,2
660,0.044756179,0,0.6,0,0.052631579,0,0.548387097,0.222222222,0.825,0.285714286,0.2,0.092346939,0.803070761,-1.082762024,0.857142857,0.5,0.388888889,1,0,0,0
661,0.93253173,0,1,0,0.052631579,1,0.306451613,0.444444444,0.933333333,1,0.1,0.668877551,0.957943925,-1.707035381,0.857142857,0.333333333,0.055555556,1,1,1,0
662,0.79759519,0,0,1,0.315789474,1,0.709677419,0.666666667,1,0.285714286,0.45,0.91377551,0.933244326,-1.547509102,0.785714286,0.722222222,0.722222222,1,1,1,1
663,0.749498998,1,0.28,0,0.315789474,1,0.951612903,0.888888889,0.333333333,0.857142857,0.6,0.8,0.889185581,-0.566376383,0.5,0.555555556,0.833333333,1,1,0,2
664,0.275885104,1,0,0,0,1,0.387096774,0.666666667,0.558333333,0.428571429,0,0.360204082,0.14753004,-0.924157863,0.5,0.5,0,1,1,1,0
665,0.81496326,1,0,1,0.210526316,1,0.5,0.444444444,0.4,0.428571429,0.25,0.444387755,0.365821095,-1.306836508,1,0.111111111,0.166666667,1,1,1,0
666,0.259853039,1,0.68,1,0.210526316,0,0.677419355,0.444444444,0.983333333,1,0.65,0.547959184,0.916555407,-1.266263351,0.142857143,0.166666667,0.055555556,0,0,0,0
667,0.066132265,0,0,0,0.052631579,0,0.741935484,0.777777778,0.925,0.285714286,0.35,0.255612245,0.644192256,1.169970338,0.5,0.388888889,0.333333333,1,0,0,2
668,0.785571142,0,0.52,1,0.210526316,0,0.14516129,0.666666667,0.366666667,0.714285714,0.4,0.138265306,0.652202937,1.518530646,0.714285714,0.333333333,0.555555556,1,0,0,3
669,0.148296593,0,0,0,0,1,0.016129032,0.111111111,0.733333333,0.428571429,0.15,0.469387755,0.833110814,-0.251934411,0.714285714,0.166666667,0.777777778,1,0,0,1
670,0.091516366,0,0.48,1,0.578947368,0,0.403225806,0.444444444,0.183333333,0.428571429,0.85,0.59744898,0.589452603,0.563217209,0.142857143,0.111111111,0.388888889,1,1,0,2
671,0.234468938,0,0.2,1,0.210526316,1,0.967741935,0.666666667,0.2,0.857142857,0.65,0.149489796,0.439919893,0.11875671,0.857142857,0.222222222,0.277777778,1,1,0,1
672,0.987307949,1,0.44,1,0,0,0.483870968,0.111111111,0.708333333,0.857142857,0.05,0.425,0.754339119,-1.541976399,0.571428571,0.333333333,0.666666667,0,1,0,0
673,0.139612558,1,0,0,0.315789474,0,0.483870968,0.777777778,0.591666667,0.571428571,0.45,0.24744898,0.238317757,-0.650289049,0.5,0.611111111,0.888888889,0,1,0,0
674,0.356045424,0,0.84,1,0.105263158,1,0.693548387,0.222222222,0.916666667,0.285714286,0.2,0.092857143,0.529372497,-1.065241797,0.714285714,0.055555556,0.277777778,1,0,0,0
675,0.066132265,0,0.8,1,0.421052632,1,0.322580645,0,0.541666667,0,0.55,0.105612245,0.441922563,1.214231964,1,0.055555556,0.166666667,1,0,0,2
676,0.351369405,0,0,0,0.105263158,1,1,0.888888889,0.191666667,0.142857143,0.35,0.866326531,0.832443258,1.532362405,0.857142857,0.666666667,0.555555556,1,0,0,3
677,0.507014028,0,0.04,0,0.263157895,1,0.177419355,1,0.216666667,0.714285714,0.3,0.084183673,0.157543391,0.540164278,0.571428571,0.055555556,0.333333333,1,1,0,2
678,0.863059452,0,0.52,1,0.526315789,0,0.161290323,0.444444444,0.741666667,0.714285714,0.85,0.554081633,0.612817089,1.299066748,0.785714286,0.777777778,0.722222222,1,1,1,3
679,0.116232465,0,0.72,0,0.526315789,0,0.935483871,0.888888889,0.533333333,0.571428571,0.75,0.097959184,0.171562083,-0.358900009,0.142857143,0,0.611111111,1,0,1,0
680,0.10487642,1,0.88,0,0,1,0.161290323,0.888888889,0.191666667,0.857142857,0.15,0.589795918,0.834445928,1.348861078,0.642857143,0.611111111,1,1,0,0,3
681,0.796927188,1,0.04,0,0,1,0.516129032,0.222222222,0.183333333,0.857142857,0.35,0.192346939,0.03271028,0.160251985,0.857142857,0.277777778,0,1,1,0,2
682,0.20240481,1,0.12,1,0.631578947,1,0.629032258,0.888888889,0.075,0,0.65,0.361734694,0.212283044,-0.089641781,0.428571429,0.277777778,0.5,1,0,0,1
683,0.809619238,0,0.8,1,0.052631579,0,0.403225806,0.888888889,0.391666667,0.857142857,0.15,0.371938776,0.316421896,0.259840644,0.571428571,0.555555556,1,1,0,1,2
684,0.136940548,0,0,0,0.684210526,1,0.467741935,0,0.233333333,0.285714286,0.95,0.277040816,0.292389853,0.271828168,0.214285714,0.388888889,0.111111111,1,0,1,1
685,0.575150301,0,0,0,0.157894737,0,0.370967742,0.777777778,0.425,0.857142857,0.45,0.282142857,0.670894526,-1.04126675,0.142857143,0.333333333,0.888888889,0,1,1,0
686,0.685370741,0,0.88,0,0.526315789,1,0.935483871,0,0.616666667,0.571428571,0.7,0.268367347,0.411214953,-0.042613803,0,0.166666667,0.5,1,1,1,2
687,0.178356713,0,0,1,0,0,0.274193548,0.888888889,0.658333333,0.142857143,0.05,0.325,0.32777036,-0.902949167,1,0.055555556,0.277777778,0,0,1,0
688,0.543086172,0,0.96,1,0.421052632,1,0.629032258,0,0.625,0.428571429,0.6,0.057653061,0.051401869,-1.381528003,0.357142857,0.222222222,0.111111111,1,1,1,0
689,0.136272545,1,0,0,0.263157895,1,0.887096774,0.888888889,0.625,0.714285714,0.45,0.568367347,0.583444593,-0.5672985,0.714285714,0.611111111,0.888888889,1,1,1,1
690,0.60253841,0,0.88,0,0.105263158,1,0.387096774,0,0.7,0.571428571,0.15,0.235204082,0.501335113,1.149683759,0.571428571,0.5,0.388888889,1,0,1,3
691,0.657982632,0,0.84,0,0.368421053,0,0.806451613,0,0.041666667,0.428571429,0.75,0.729591837,0.832443258,-1.684904567,0.571428571,0.055555556,0.722222222,0,1,0,0
692,0.187040748,0,0.24,0,0.105263158,0,0.580645161,0.333333333,0.983333333,0.571428571,0.35,0.155102041,0.783711615,1.276013818,0.571428571,0.444444444,0.166666667,0,0,1,3
693,0.323981296,1,0.4,0,0.052631579,1,0.338709677,0.777777778,0.858333333,1,0.15,0.240306122,0.200267023,0.240476183,0.785714286,0.5,0.944444444,1,0,0,1
694,0.540414162,0,0.36,0,0,0,0.5,0.333333333,0.208333333,0,0.7,0.41122449,0.344459279,-0.759098881,0.571428571,0.666666667,0.944444444,0,0,1,1
695,0.039412158,1,0.6,1,0.315789474,1,0.887096774,0.222222222,0.008333333,0.285714286,0.6,0.040816327,0.552069426,0.039454629,0.428571429,0.555555556,0.277777778,1,0,1,1
696,0.565798263,0,0.32,0,0,0,0.661290323,0.333333333,0.3,0.571428571,0.3,0.104081633,0.000667557,1.650393408,0.357142857,0.166666667,0.333333333,1,0,1,3
697,0.712090848,0,0,1,0.157894737,0,0.322580645,0.444444444,0.325,0.714285714,0.3,0.278061224,0.748331108,0.173161626,0.285714286,0.055555556,0.888888889,1,0,0,2
698,0.961255845,1,0.16,1,0.210526316,0,0.241935484,0.666666667,0.108333333,0.571428571,0.35,0.057142857,0.238985314,0.159329868,0.642857143,0.333333333,0.333333333,0,1,0,2
699,0.987307949,1,0.96,1,0,1,0.274193548,1,0.8,0.285714286,0.45,0.679081633,0.688918558,-1.579783205,0.214285714,0.111111111,0,1,1,1,0
700,0.04008016,1,0.64,1,0.368421053,1,0,0,0.941666667,0.285714286,0.65,0.538265306,0.530040053,-1.345565431,0.357142857,0,0.111111111,1,1,0,0
701,0.812291249,1,0.32,0,0.052631579,0,0.967741935,0.666666667,0.416666667,0,0.15,0.310714286,0.20694259,1.015976763,0.071428571,0.222222222,0.166666667,0,1,0,3
702,0.022712091,0,0.4,0,0.052631579,1,0.741935484,0.666666667,0.275,0,0.2,0.147959184,0.207610147,-1.27640664,0.428571429,0.555555556,0.888888889,1,1,0,0
703,0.609218437,0,0,1,0.210526316,1,0.596774194,0,0.875,0.571428571,0.6,0.530102041,0.546061415,1.617197189,1,0.888888889,0.111111111,1,0,0,3
704,0.57247829,0,0.8,1,0,0,0.290322581,0.555555556,0.458333333,0.857142857,0,0.757653061,0.771028037,1.181957862,0,0.055555556,0.5,0,0,1,3
705,0.68002672,0,0.96,0,0.105263158,0,0.451612903,0.666666667,0.266666667,0.857142857,0.4,0.57244898,0.802403204,0.29119263,0.285714286,0.277777778,0.444444444,1,1,1,2
706,0.503006012,0,0.28,1,0.105263158,0,0.774193548,0.666666667,0.233333333,0.571428571,0.3,0.235714286,0.342456609,1.691888683,0.357142857,0.222222222,0.833333333,1,1,0,3
707,0.728122912,1,0.68,0,0.157894737,1,0.758064516,0.333333333,0.616666667,0.714285714,0.35,0.706122449,0.923230975,1.455826675,0.857142857,0.333333333,1,1,1,0,3
708,0.317969272,1,0.92,1,0.105263158,0,0.532258065,0.555555556,0.708333333,0.142857143,0.75,0.766326531,0.909212283,1.465969965,1,0.166666667,0.444444444,0,1,1,3
709,0.760855043,1,0.08,0,0.526315789,1,0.306451613,0.777777778,0.741666667,0.857142857,0.7,0.300510204,0.534712951,-1.648019879,0.785714286,0.166666667,0.166666667,1,1,0,0
710,0.108216433,0,0.12,1,0,0,0.370967742,0.555555556,0.858333333,0.142857143,0.05,0.041836735,0.7376502,0.969870902,0.071428571,0.111111111,0,1,0,1,2
711,0.830327321,1,0.2,0,0.052631579,1,0.290322581,0.444444444,0.266666667,1,0.15,0.034693878,0.14552737,-0.847622134,0.928571429,0.388888889,0.666666667,1,0,0,1
712,0.750167001,0,0.44,1,0.421052632,0,0.419354839,0.333333333,0.583333333,0.142857143,0.5,0.351530612,0.132843792,0.321622498,0.785714286,0.611111111,0,1,0,0,2
713,0.405477622,1,0.32,1,0.736842105,1,0,0.222222222,0.741666667,0.857142857,1,0.106122449,0.829105474,-0.825491321,0,0.166666667,0.111111111,1,1,0,0
714,0.458917836,1,0.36,1,0,1,0.112903226,0.555555556,0.283333333,0.142857143,0,0.683163265,0.706275033,0.711678081,0.5,0.611111111,0.777777778,1,0,1,3
715,0.211088844,0,0.32,0,0,0,0.14516129,0.444444444,0.533333333,0.285714286,0.55,0.368367347,0.177570093,-0.078576374,0.428571429,0.333333333,0.944444444,0,1,0,1
716,0.241816967,0,0.44,1,0.263157895,1,0.064516129,0.666666667,0.441666667,0.428571429,0.65,0.365816327,0.867156208,-1.479272428,0.357142857,0.111111111,0.888888889,1,0,1,0
717,0.598530394,0,0.76,1,0.263157895,1,0.016129032,0.111111111,0.341666667,0.285714286,0.75,0.220918367,0.773030708,-0.688095855,0.928571429,0.833333333,0.111111111,1,1,1,1
718,0.405477622,0,0.2,0,0.157894737,0,0.758064516,0.666666667,0.5,0.571428571,0.6,0.662244898,0.778371162,1.041796045,0.5,0,0.777777778,1,0,0,3
719,0.378757515,0,0.6,1,0.052631579,1,0.564516129,0.888888889,0.866666667,0.857142857,0.65,0.094897959,1,-0.296196038,0,0.222222222,0.277777778,1,0,0,1
720,0.802271209,1,0.72,0,0.631578947,1,0.806451613,0.444444444,0.541666667,0.142857143,0.75,0.712755102,0.661548732,0.34744178,0.785714286,0.666666667,0.111111111,1,0,0,3
721,0.20507682,0,0,1,0,0,0.096774194,0,0.933333333,0.428571429,0.05,0.315306122,0.928571429,1.510231591,0.714285714,0.5,0.555555556,1,0,1,3
722,0.43754175,0,0,0,0.315789474,0,0.951612903,0,0.075,0.857142857,0.45,0.619387755,0.508678238,-0.302650858,0.785714286,0.333333333,0.611111111,0,1,1,1
723,0.514362057,0,0,1,0.105263158,0,0.838709677,0,0.658333333,1,0.15,0.312755102,0.100133511,-1.045877336,0.642857143,0.611111111,0.222222222,0,1,1,0
724,0.130260521,0,0,0,0.315789474,0,0.790322581,0.222222222,0.975,0.285714286,0.4,0.331122449,0.271695594,0.466394901,0.928571429,0.444444444,0.388888889,0,0,1,1
725,0.988643955,1,0.56,1,0.684210526,0,0.693548387,0.222222222,0.791666667,0.714285714,0.9,0.098469388,0.489986649,-0.686251621,0.357142857,0.055555556,0.611111111,0,1,0,1
726,0.075484302,0,0.48,1,0,1,0.903225806,0.111111111,0.4,0.857142857,0.1,0.01122449,0.012683578,1.256649356,0.714285714,0.333333333,0.5,1,1,1,2
727,0.72745491,0,0.04,1,0,0,0.080645161,0.222222222,0.35,0.285714286,0.85,0.746938776,0.730974633,-0.851310603,0.5,0.166666667,0.888888889,1,1,1,1
728,0.964595858,0,0.44,0,0.210526316,0,0.306451613,0.666666667,0.275,0.285714286,0.5,0.142857143,0.263684913,0.82141003,0.071428571,0.055555556,0.722222222,0,0,0,3
729,0.423513694,1,0.92,1,0.473684211,0,0.661290323,0.333333333,0.65,0,0.55,0.352040816,0.726969292,0.995690184,0.928571429,0.722222222,0.222222222,1,0,0,3
730,0.366065464,0,0.04,1,0.421052632,1,0,0.222222222,0.766666667,0.714285714,0.5,0.019897959,0.710280374,-1.559496626,0.357142857,0.388888889,0.222222222,1,0,0,0
731,0.87241149,1,0.64,0,0.105263158,0,0.758064516,0.777777778,0.375,0,0.5,0.171938776,0.59012016,-0.201217964,0.857142857,0.722222222,0.611111111,0,1,1,2
732,0.322645291,1,0,0,0.684210526,1,0.64516129,0.777777778,0.15,0.857142857,0.85,0.528571429,0.741655541,-1.13071212,0.785714286,0.444444444,0.611111111,1,1,0,0
733,0.146292585,1,0.36,1,0,1,0.951612903,0.555555556,0.133333333,0.857142857,0.4,0.687244898,0.823097463,0.622232711,0,0.166666667,0.722222222,1,0,1,3
734,0.691382766,0,0.12,0,0.631578947,0,0.177419355,0.222222222,0.208333333,0.857142857,1,0.01122449,0.757009346,-0.096096602,0.071428571,0,0.777777778,1,1,0,2
735,0.180360721,1,0,0,0.157894737,0,0.370967742,1,0.05,0.428571429,0.3,0.166836735,0.281708945,-1.248743123,0.5,0.055555556,1,0,1,0,0
736,0.001336005,0,0.8,0,0.157894737,0,0.887096774,0.555555556,0.875,0.714285714,0.55,0.396938776,0.528037383,-1.67752763,0.428571429,0.444444444,0.777777778,0,0,1,0
737,0.116232465,0,0.76,0,0.052631579,0,0.64516129,0.555555556,0.891666667,0.857142857,0.1,0.245918367,0.249666222,0.764238762,0.285714286,0.277777778,0.611111111,1,1,0,2
738,0.958583834,1,0.56,1,0.684210526,1,0.516129032,0.111111111,0.85,0.857142857,0.7,0.301530612,0.393190921,-0.41791551,0.071428571,0.055555556,0.388888889,1,0,1,1
739,0.535738143,0,0.2,1,0,1,0.209677419,0,0.483333333,0.285714286,0.5,0.116836735,0.736982644,0.414756337,0.5,0.222222222,0.666666667,1,1,1,2
740,0.336005344,1,0.96,1,0,0,0.532258065,0.111111111,0.508333333,0.714285714,0.45,0.459693878,0.441922563,1.519452763,0.857142857,0.444444444,0.888888889,0,1,1,3
741,0.982631931,0,0.28,1,0,0,0.564516129,0.666666667,0.183333333,0.142857143,0.05,0.364795918,0.76635514,0.687703033,0.785714286,0,0.833333333,0,0,0,3
742,0.88243153,0,0.28,0,0,0,0.096774194,0.111111111,0.958333333,0.714285714,0,0.087755102,0.273698264,0.417522689,0.285714286,0.277777778,0.333333333,1,1,0,2
743,0.439545758,1,0.92,0,0.263157895,1,0.258064516,0.444444444,0.025,0,0.35,0.34744898,0.148865154,0.11230189,0.214285714,0.055555556,0.055555556,1,1,0,1
